"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"10","群馬県","10201","前橋市","102010001000","青梨子町","36.412822","139.014758","0","1"
"10","群馬県","10201","前橋市","102010002000","青葉町","36.361056","139.045350","0","1"
"10","群馬県","10201","前橋市","102010003000","青柳町","36.425154","139.067144","0","1"
"10","群馬県","10201","前橋市","102010004000","朝倉町","36.361889","139.093023","0","1"
"10","群馬県","10201","前橋市","102010005001","朝倉町一丁目","36.373617","139.093146","0","3"
"10","群馬県","10201","前橋市","102010005002","朝倉町二丁目","36.372008","139.094661","0","3"
"10","群馬県","10201","前橋市","102010005003","朝倉町三丁目","36.369418","139.095398","0","3"
"10","群馬県","10201","前橋市","102010005004","朝倉町四丁目","36.368000","139.099359","0","3"
"10","群馬県","10201","前橋市","102010006000","朝日が丘町","36.369203","139.064924","0","1"
"10","群馬県","10201","前橋市","102010007001","朝日町一丁目","36.388533","139.082640","0","3"
"10","群馬県","10201","前橋市","102010007002","朝日町二丁目","36.385053","139.083332","0","3"
"10","群馬県","10201","前橋市","102010007003","朝日町三丁目","36.384940","139.086846","0","3"
"10","群馬県","10201","前橋市","102010007004","朝日町四丁目","36.383487","139.090887","0","3"
"10","群馬県","10201","前橋市","102010008000","天川大島町","36.372068","139.104418","0","1"
"10","群馬県","10201","前橋市","102010009001","天川大島町一丁目","36.380802","139.095653","0","3"
"10","群馬県","10201","前橋市","102010009002","天川大島町二丁目","36.380522","139.099907","0","3"
"10","群馬県","10201","前橋市","102010009003","天川大島町三丁目","36.377705","139.104259","0","3"
"10","群馬県","10201","前橋市","102010010001","天川原町一丁目","36.372891","139.081867","0","3"
"10","群馬県","10201","前橋市","102010010002","天川原町二丁目","36.372883","139.086253","0","3"
"10","群馬県","10201","前橋市","102010011000","天川町","36.373347","139.089380","0","1"
"10","群馬県","10201","前橋市","102010012000","新井町","36.355012","139.172832","0","1"
"10","群馬県","10201","前橋市","102010013000","荒口町","36.382712","139.154473","0","1"
"10","群馬県","10201","前橋市","102010014000","荒子町","36.380562","139.169384","0","1"
"10","群馬県","10201","前橋市","102010015000","荒牧町","36.424364","139.049571","0","1"
"10","群馬県","10201","前橋市","102010016001","荒牧町一丁目","36.427893","139.057972","0","3"
"10","群馬県","10201","前橋市","102010016002","荒牧町二丁目","36.425821","139.054554","0","3"
"10","群馬県","10201","前橋市","102010016003","荒牧町三丁目","36.425284","139.052419","0","3"
"10","群馬県","10201","前橋市","102010016004","荒牧町四丁目","36.430527","139.044592","0","3"
"10","群馬県","10201","前橋市","102010017000","飯土井町","36.362404","139.180693","0","1"
"10","群馬県","10201","前橋市","102010018000","池端町","36.428606","139.009593","0","1"
"10","群馬県","10201","前橋市","102010019000","石倉町","36.385477","139.052030","0","1"
"10","群馬県","10201","前橋市","102010020001","石倉町一丁目","36.383461","139.055755","0","3"
"10","群馬県","10201","前橋市","102010020002","石倉町二丁目","36.384914","139.055754","0","3"
"10","群馬県","10201","前橋市","102010020003","石倉町三丁目","36.386516","139.055542","0","3"
"10","群馬県","10201","前橋市","102010020004","石倉町四丁目","36.389568","139.055043","0","3"
"10","群馬県","10201","前橋市","102010020005","石倉町五丁目","36.393091","139.054105","0","3"
"10","群馬県","10201","前橋市","102010021000","石関町","36.389855","139.116396","0","1"
"10","群馬県","10201","前橋市","102010022000","泉沢町","36.397309","139.161883","0","1"
"10","群馬県","10201","前橋市","102010023000","市之関町","36.455806","139.149707","0","1"
"10","群馬県","10201","前橋市","102010024000","今井町","36.369805","139.148577","0","1"
"10","群馬県","10201","前橋市","102010025001","岩神町一丁目","36.397540","139.057753","0","3"
"10","群馬県","10201","前橋市","102010025002","岩神町二丁目","36.401443","139.055895","0","3"
"10","群馬県","10201","前橋市","102010025003","岩神町三丁目","36.404333","139.057224","0","3"
"10","群馬県","10201","前橋市","102010025004","岩神町四丁目","36.408331","139.054424","0","3"
"10","群馬県","10201","前橋市","102010026000","笂井町","36.365382","139.138077","0","1"
"10","群馬県","10201","前橋市","102010027000","江木町","36.392400","139.136390","0","1"
"10","群馬県","10201","前橋市","102010028000","江田町","36.370813","139.040466","0","1"
"10","群馬県","10201","前橋市","102010029000","大胡町","36.410833","139.159666","0","1"
"10","群馬県","10201","前橋市","102010030001","大手町一丁目","36.390336","139.060124","0","3"
"10","群馬県","10201","前橋市","102010030002","大手町二丁目","36.389674","139.063831","0","3"
"10","群馬県","10201","前橋市","102010030003","大手町三丁目","36.394582","139.061573","0","3"
"10","群馬県","10201","前橋市","102010031001","大利根町一丁目","36.363604","139.058619","0","3"
"10","群馬県","10201","前橋市","102010031002","大利根町二丁目","36.358376","139.060751","0","3"
"10","群馬県","10201","前橋市","102010032001","大友町一丁目","36.387476","139.048874","0","3"
"10","群馬県","10201","前橋市","102010032002","大友町二丁目","36.391262","139.048186","0","3"
"10","群馬県","10201","前橋市","102010032003","大友町三丁目","36.390253","139.043385","0","3"
"10","群馬県","10201","前橋市","102010033000","大前田町","36.426558","139.187352","0","1"
"10","群馬県","10201","前橋市","102010034001","大渡町一丁目","36.397708","139.050411","0","3"
"10","群馬県","10201","前橋市","102010034002","大渡町二丁目","36.395718","139.045374","0","3"
"10","群馬県","10201","前橋市","102010035000","荻窪町","36.421848","139.128653","0","1"
"10","群馬県","10201","前橋市","102010036000","女屋町","36.375526","139.127702","0","1"
"10","群馬県","10201","前橋市","102010037001","表町一丁目","36.385458","139.068359","0","3"
"10","群馬県","10201","前橋市","102010037002","表町二丁目","36.385697","139.073201","0","3"
"10","群馬県","10201","前橋市","102010038000","柏倉町","36.483227","139.151764","0","1"
"10","群馬県","10201","前橋市","102010039000","粕川町新屋","36.416778","139.194279","0","1"
"10","群馬県","10201","前橋市","102010040000","粕川町稲里","36.424719","139.200882","0","1"
"10","群馬県","10201","前橋市","102010041000","粕川町女渕","36.410099","139.207413","0","1"
"10","群馬県","10201","前橋市","102010042000","粕川町上東田面","36.412426","139.222630","0","1"
"10","群馬県","10201","前橋市","102010043000","粕川町込皆戸","36.407393","139.186111","0","1"
"10","群馬県","10201","前橋市","102010044000","粕川町下東田面","36.407372","139.220857","0","1"
"10","群馬県","10201","前橋市","102010045000","粕川町膳","36.419409","139.224755","0","1"
"10","群馬県","10201","前橋市","102010046000","粕川町月田","36.429745","139.211580","0","1"
"10","群馬県","10201","前橋市","102010047000","粕川町中","36.421716","139.215923","0","1"
"10","群馬県","10201","前橋市","102010048000","粕川町中之沢","36.493387","139.195292","0","1"
"10","群馬県","10201","前橋市","102010049000","粕川町西田面","36.413812","139.211462","0","1"
"10","群馬県","10201","前橋市","102010050000","粕川町一日市","36.404069","139.222465","0","1"
"10","群馬県","10201","前橋市","102010051000","粕川町深津","36.397831","139.203319","0","1"
"10","群馬県","10201","前橋市","102010052000","粕川町前皆戸","36.414231","139.216283","0","1"
"10","群馬県","10201","前橋市","102010053000","粕川町室沢","36.451982","139.206536","0","1"
"10","群馬県","10201","前橋市","102010054000","勝沢町","36.424358","139.098777","0","1"
"10","群馬県","10201","前橋市","102010055000","金丸町","36.473809","139.129459","0","1"
"10","群馬県","10201","前橋市","102010056000","上青梨子町","36.421131","139.017316","0","1"
"10","群馬県","10201","前橋市","102010057000","上泉町","36.407714","139.120368","0","1"
"10","群馬県","10201","前橋市","102010058000","上大島町","36.369969","139.117603","0","1"
"10","群馬県","10201","前橋市","102010059000","上大屋町","36.408155","139.167651","0","1"
"10","群馬県","10201","前橋市","102010060000","上沖町","36.408142","139.090905","0","1"
"10","群馬県","10201","前橋市","102010061001","上小出町一丁目","36.411026","139.057774","0","3"
"10","群馬県","10201","前橋市","102010061002","上小出町二丁目","36.414913","139.058623","0","3"
"10","群馬県","10201","前橋市","102010061003","上小出町三丁目","36.419077","139.057611","0","3"
"10","群馬県","10201","前橋市","102010062000","上佐鳥町","36.357908","139.083934","0","1"
"10","群馬県","10201","前橋市","102010063000","上新田町","36.364992","139.065355","0","1"
"10","群馬県","10201","前橋市","102010064000","上長磯町","36.376108","139.120357","0","1"
"10","群馬県","10201","前橋市","102010065000","上細井町","36.424073","139.082612","0","1"
"10","群馬県","10201","前橋市","102010066000","上増田町","36.357372","139.152576","0","1"
"10","群馬県","10201","前橋市","102010067000","亀泉町","36.400873","139.125015","0","1"
"10","群馬県","10201","前橋市","102010068000","亀里町","36.341019","139.090446","0","1"
"10","群馬県","10201","前橋市","102010069000","川端町","36.434257","139.058408","0","1"
"10","群馬県","10201","前橋市","102010070000","川原町","36.427598","139.035657","0","1"
"10","群馬県","10201","前橋市","102010071001","川原町一丁目","36.424812","139.043336","0","3"
"10","群馬県","10201","前橋市","102010071002","川原町二丁目","36.429769","139.039592","0","3"
"10","群馬県","10201","前橋市","102010072000","川曲町","36.354892","139.050313","0","1"
"10","群馬県","10201","前橋市","102010073000","河原浜町","36.427674","139.166032","0","1"
"10","群馬県","10201","前橋市","102010074000","神沢の森","36.400900","139.176835","0","1"
"10","群馬県","10201","前橋市","102010075000","北代田町","36.411687","139.073339","0","1"
"10","群馬県","10201","前橋市","102010076000","清野町","36.421665","139.006870","0","1"
"10","群馬県","10201","前橋市","102010077000","公田町","36.347442","139.075359","0","1"
"10","群馬県","10201","前橋市","102010078000","小相木町","36.374390","139.057566","0","1"
"10","群馬県","10201","前橋市","102010079001","小相木町一丁目","36.376407","139.056372","0","3"
"10","群馬県","10201","前橋市","102010080001","紅雲町一丁目","36.384905","139.060944","0","3"
"10","群馬県","10201","前橋市","102010080002","紅雲町二丁目","36.385045","139.064735","0","3"
"10","群馬県","10201","前橋市","102010081000","幸塚町","36.404994","139.085112","0","1"
"10","群馬県","10201","前橋市","102010082000","後閑町","36.356008","139.103373","0","1"
"10","群馬県","10201","前橋市","102010083001","国領町一丁目","36.400554","139.069041","0","3"
"10","群馬県","10201","前橋市","102010083002","国領町二丁目","36.404491","139.068310","0","3"
"10","群馬県","10201","前橋市","102010084000","後家町","36.367654","139.055927","0","1"
"10","群馬県","10201","前橋市","102010085000","小坂子町","36.439085","139.121739","0","1"
"10","群馬県","10201","前橋市","102010086000","小島田町","36.372772","139.135603","0","1"
"10","群馬県","10201","前橋市","102010087000","小神明町","36.417115","139.095829","0","1"
"10","群馬県","10201","前橋市","102010088000","五代町","36.412727","139.110079","0","1"
"10","群馬県","10201","前橋市","102010089000","駒形町","36.344303","139.137382","0","1"
"10","群馬県","10201","前橋市","102010090000","小屋原町","36.355582","139.136328","0","1"
"10","群馬県","10201","前橋市","102010091000","山王町","36.350794","139.121256","0","1"
"10","群馬県","10201","前橋市","102010092001","山王町一丁目","36.354388","139.118900","0","3"
"10","群馬県","10201","前橋市","102010092002","山王町二丁目","36.351241","139.126683","0","3"
"10","群馬県","10201","前橋市","102010093000","敷島町","36.415102","139.050713","0","1"
"10","群馬県","10201","前橋市","102010094000","下阿内町","36.324040","139.105637","0","1"
"10","群馬県","10201","前橋市","102010095000","下石倉町","36.380499","139.056840","0","1"
"10","群馬県","10201","前橋市","102010096000","下大島町","36.358749","139.121390","0","1"
"10","群馬県","10201","前橋市","102010097000","下大屋町","36.393093","139.172375","0","1"
"10","群馬県","10201","前橋市","102010098000","下沖町","36.399872","139.093572","0","1"
"10","群馬県","10201","前橋市","102010099000","下川町","36.328679","139.090338","0","1"
"10","群馬県","10201","前橋市","102010100001","下小出町一丁目","36.408410","139.066910","0","3"
"10","群馬県","10201","前橋市","102010100002","下小出町二丁目","36.412100","139.065071","0","3"
"10","群馬県","10201","前橋市","102010100003","下小出町三丁目","36.416628","139.063165","0","3"
"10","群馬県","10201","前橋市","102010101000","下佐鳥町","36.348651","139.096454","0","1"
"10","群馬県","10201","前橋市","102010102000","下新田町","36.356427","139.067226","0","1"
"10","群馬県","10201","前橋市","102010103000","下長磯町","36.367874","139.128951","0","1"
"10","群馬県","10201","前橋市","102010104000","下細井町","36.413007","139.086844","0","1"
"10","群馬県","10201","前橋市","102010105000","下増田町","36.345623","139.157614","0","1"
"10","群馬県","10201","前橋市","102010106001","城東町一丁目","36.394968","139.076736","0","3"
"10","群馬県","10201","前橋市","102010106002","城東町二丁目","36.393169","139.074913","0","3"
"10","群馬県","10201","前橋市","102010106003","城東町三丁目","36.392358","139.077167","0","3"
"10","群馬県","10201","前橋市","102010106004","城東町四丁目","36.390498","139.079399","0","3"
"10","群馬県","10201","前橋市","102010106005","城東町五丁目","36.392290","139.082409","0","3"
"10","群馬県","10201","前橋市","102010107001","昭和町一丁目","36.401125","139.066126","0","3"
"10","群馬県","10201","前橋市","102010107002","昭和町二丁目","36.401855","139.062619","0","3"
"10","群馬県","10201","前橋市","102010107003","昭和町三丁目","36.406519","139.061458","0","3"
"10","群馬県","10201","前橋市","102010108000","新前橋町","36.379827","139.050440","0","1"
"10","群馬県","10201","前橋市","102010109001","住吉町一丁目","36.397250","139.068032","0","3"
"10","群馬県","10201","前橋市","102010109002","住吉町二丁目","36.396524","139.071085","0","3"
"10","群馬県","10201","前橋市","102010110000","関根町","36.438317","139.047411","0","1"
"10","群馬県","10201","前橋市","102010111001","関根町一丁目","36.433723","139.052846","0","3"
"10","群馬県","10201","前橋市","102010111002","関根町二丁目","36.433224","139.049713","0","3"
"10","群馬県","10201","前橋市","102010111003","関根町三丁目","36.434469","139.042931","0","3"
"10","群馬県","10201","前橋市","102010112001","総社町一丁目","36.400162","139.042388","0","3"
"10","群馬県","10201","前橋市","102010112002","総社町二丁目","36.404213","139.044262","0","3"
"10","群馬県","10201","前橋市","102010112003","総社町三丁目","36.403106","139.039913","0","3"
"10","群馬県","10201","前橋市","102010112004","総社町四丁目","36.403803","139.036358","0","3"
"10","群馬県","10201","前橋市","102010113000","総社町植野","36.416482","139.034817","0","1"
"10","群馬県","10201","前橋市","102010114000","総社町桜が丘","36.424109","139.032486","0","1"
"10","群馬県","10201","前橋市","102010115000","総社町総社","36.402601","139.030843","0","1"
"10","群馬県","10201","前橋市","102010116000","総社町高井","36.415780","139.025410","0","1"
"10","群馬県","10201","前橋市","102010117001","高井町一丁目","36.411324","139.027129","0","3"
"10","群馬県","10201","前橋市","102010118001","高花台一丁目","36.426552","139.106492","0","3"
"10","群馬県","10201","前橋市","102010118002","高花台二丁目","36.429776","139.107854","0","3"
"10","群馬県","10201","前橋市","102010119000","滝窪町","36.449417","139.137637","0","1"
"10","群馬県","10201","前橋市","102010120000","田口町","36.447003","139.046891","0","1"
"10","群馬県","10201","前橋市","102010121001","千代田町一丁目","36.393998","139.066216","0","3"
"10","群馬県","10201","前橋市","102010121002","千代田町二丁目","36.392641","139.068505","0","3"
"10","群馬県","10201","前橋市","102010121003","千代田町三丁目","36.394424","139.069664","0","3"
"10","群馬県","10201","前橋市","102010121004","千代田町四丁目","36.391963","139.070961","0","3"
"10","群馬県","10201","前橋市","102010121005","千代田町五丁目","36.391306","139.073038","0","3"
"10","群馬県","10201","前橋市","102010122000","堤町","36.396079","139.131144","0","1"
"10","群馬県","10201","前橋市","102010123000","鶴が谷町","36.383329","139.161962","0","1"
"10","群馬県","10201","前橋市","102010124000","鶴光路町","36.334863","139.097354","0","1"
"10","群馬県","10201","前橋市","102010125000","稲荷新田町","36.357847","139.056129","0","1"
"10","群馬県","10201","前橋市","102010126000","徳丸町","36.335034","139.110974","0","1"
"10","群馬県","10201","前橋市","102010127000","鳥取町","36.419719","139.105069","0","1"
"10","群馬県","10201","前橋市","102010128000","富田町","36.387856","139.146011","0","1"
"10","群馬県","10201","前橋市","102010129000","鳥羽町","36.376692","139.028761","0","1"
"10","群馬県","10201","前橋市","102010130001","問屋町一丁目","36.394108","139.041345","0","3"
"10","群馬県","10201","前橋市","102010130002","問屋町二丁目","36.396651","139.040541","0","3"
"10","群馬県","10201","前橋市","102010131000","苗ヶ島町","36.463621","139.191388","0","1"
"10","群馬県","10201","前橋市","102010132000","中内町","36.340639","139.125719","0","1"
"10","群馬県","10201","前橋市","102010133000","南橘町","36.426604","139.063543","0","1"
"10","群馬県","10201","前橋市","102010134000","新堀町","36.324988","139.097654","0","1"
"10","群馬県","10201","前橋市","102010135000","西大室町","36.384816","139.193780","0","1"
"10","群馬県","10201","前橋市","102010136001","西片貝町一丁目","36.395951","139.094416","0","3"
"10","群馬県","10201","前橋市","102010136002","西片貝町二丁目","36.391775","139.096127","0","3"
"10","群馬県","10201","前橋市","102010136003","西片貝町三丁目","36.387418","139.098382","0","3"
"10","群馬県","10201","前橋市","102010136004","西片貝町四丁目","36.386284","139.093407","0","3"
"10","群馬県","10201","前橋市","102010136005","西片貝町五丁目","36.389246","139.088627","0","3"
"10","群馬県","10201","前橋市","102010137000","西善町","36.345447","139.112210","0","1"
"10","群馬県","10201","前橋市","102010138000","日輪寺町","36.430486","139.062671","0","1"
"10","群馬県","10201","前橋市","102010139000","二之宮町","36.361040","139.166784","0","1"
"10","群馬県","10201","前橋市","102010140000","橳島町","36.359246","139.074316","0","1"
"10","群馬県","10201","前橋市","102010141000","野中町","36.378193","139.112551","0","1"
"10","群馬県","10201","前橋市","102010142000","端気町","36.407027","139.098622","0","1"
"10","群馬県","10201","前橋市","102010143000","鼻毛石町","36.444874","139.179536","0","1"
"10","群馬県","10201","前橋市","102010144000","馬場町","36.437207","139.199198","0","1"
"10","群馬県","10201","前橋市","102010145000","東上野町","36.383176","139.122743","0","1"
"10","群馬県","10201","前橋市","102010146000","東大室町","36.374936","139.191502","0","1"
"10","群馬県","10201","前橋市","102010147000","東片貝町","36.385925","139.108861","0","1"
"10","群馬県","10201","前橋市","102010148000","東金丸町","36.474486","139.136381","0","1"
"10","群馬県","10201","前橋市","102010149000","東善町","36.341539","139.131308","0","1"
"10","群馬県","10201","前橋市","102010150000","光が丘町","36.370382","139.058555","0","1"
"10","群馬県","10201","前橋市","102010151000","樋越町","36.415076","139.176204","0","1"
"10","群馬県","10201","前橋市","102010152001","日吉町一丁目","36.397150","139.074945","0","3"
"10","群馬県","10201","前橋市","102010152002","日吉町二丁目","36.396529","139.080379","0","3"
"10","群馬県","10201","前橋市","102010152003","日吉町三丁目","36.400413","139.078884","0","3"
"10","群馬県","10201","前橋市","102010152004","日吉町四丁目","36.404698","139.077884","0","3"
"10","群馬県","10201","前橋市","102010153001","広瀬町一丁目","36.363493","139.105352","0","3"
"10","群馬県","10201","前橋市","102010153002","広瀬町二丁目","36.360607","139.109431","0","3"
"10","群馬県","10201","前橋市","102010153003","広瀬町三丁目","36.357507","139.113813","0","3"
"10","群馬県","10201","前橋市","102010154000","富士見町赤城山","36.517930","139.128213","0","1"
"10","群馬県","10201","前橋市","102010155000","富士見町石井","36.476060","139.087937","0","1"
"10","群馬県","10201","前橋市","102010156000","富士見町市之木場","36.480323","139.073716","0","1"
"10","群馬県","10201","前橋市","102010157000","富士見町漆窪","36.465732","139.073301","0","1"
"10","群馬県","10201","前橋市","102010158000","富士見町小沢","36.451096","139.082441","0","1"
"10","群馬県","10201","前橋市","102010159000","富士見町小暮","36.455887","139.101996","0","1"
"10","群馬県","10201","前橋市","102010160000","富士見町米野","36.467807","139.058986","0","1"
"10","群馬県","10201","前橋市","102010161000","富士見町田島","36.455920","139.075936","0","1"
"10","群馬県","10201","前橋市","102010162000","富士見町時沢","36.437053","139.086830","0","1"
"10","群馬県","10201","前橋市","102010163000","富士見町原之郷","36.441171","139.067118","0","1"
"10","群馬県","10201","前橋市","102010164000","富士見町引田","36.460395","139.065679","0","1"
"10","群馬県","10201","前橋市","102010165000","富士見町皆沢","36.471329","139.117684","0","1"
"10","群馬県","10201","前橋市","102010166000","富士見町山口","36.488479","139.074993","0","1"
"10","群馬県","10201","前橋市","102010167000","富士見町横室","36.448861","139.059882","0","1"
"10","群馬県","10201","前橋市","102010168001","文京町一丁目","36.382332","139.080664","0","3"
"10","群馬県","10201","前橋市","102010168002","文京町二丁目","36.378243","139.080755","0","3"
"10","群馬県","10201","前橋市","102010168003","文京町三丁目","36.379347","139.087126","0","3"
"10","群馬県","10201","前橋市","102010168004","文京町四丁目","36.378761","139.091386","0","3"
"10","群馬県","10201","前橋市","102010169001","平和町一丁目","36.398005","139.064904","0","3"
"10","群馬県","10201","前橋市","102010169002","平和町二丁目","36.399425","139.062231","0","3"
"10","群馬県","10201","前橋市","102010170000","房丸町","36.338582","139.107501","0","1"
"10","群馬県","10201","前橋市","102010171000","堀越町","36.428494","139.151718","0","1"
"10","群馬県","10201","前橋市","102010172000","堀之下町","36.392003","139.123205","0","1"
"10","群馬県","10201","前橋市","102010173001","本町一丁目","36.389823","139.067246","0","3"
"10","群馬県","10201","前橋市","102010173002","本町二丁目","36.389391","139.071047","0","3"
"10","群馬県","10201","前橋市","102010173003","本町三丁目","36.385751","139.076948","0","3"
"10","群馬県","10201","前橋市","102010174000","前箱田町","36.362697","139.049945","0","1"
"10","群馬県","10201","前橋市","102010175002","前箱田町二丁目","36.363515","139.047024","0","3"
"10","群馬県","10201","前橋市","102010176001","三河町一丁目","36.388639","139.076545","0","3"
"10","群馬県","10201","前橋市","102010176002","三河町二丁目","36.385383","139.079996","0","3"
"10","群馬県","10201","前橋市","102010177001","三俣町一丁目","36.393689","139.086725","0","3"
"10","群馬県","10201","前橋市","102010177002","三俣町二丁目","36.397608","139.086100","0","3"
"10","群馬県","10201","前橋市","102010177003","三俣町三丁目","36.402891","139.083656","0","3"
"10","群馬県","10201","前橋市","102010178000","緑が丘町","36.420015","139.045271","0","1"
"10","群馬県","10201","前橋市","102010179001","南町一丁目","36.379920","139.063603","0","3"
"10","群馬県","10201","前橋市","102010179002","南町二丁目","36.374850","139.066168","0","3"
"10","群馬県","10201","前橋市","102010179003","南町三丁目","36.381404","139.072159","0","3"
"10","群馬県","10201","前橋市","102010179004","南町四丁目","36.377511","139.072433","0","3"
"10","群馬県","10201","前橋市","102010180000","嶺町","36.446997","139.113231","0","1"
"10","群馬県","10201","前橋市","102010181000","宮地町","36.342503","139.102896","0","1"
"10","群馬県","10201","前橋市","102010182000","三夜沢町","36.485706","139.175280","0","1"
"10","群馬県","10201","前橋市","102010183000","茂木町","36.410534","139.150510","0","1"
"10","群馬県","10201","前橋市","102010184000","元総社町","36.386500","139.032566","0","1"
"10","群馬県","10201","前橋市","102010185001","元総社町一丁目","36.386506","139.041592","0","3"
"10","群馬県","10201","前橋市","102010185002","元総社町二丁目","36.390514","139.039878","0","3"
"10","群馬県","10201","前橋市","102010185003","元総社町三丁目","36.390124","139.037401","0","3"
"10","群馬県","10201","前橋市","102010186000","横沢町","36.427282","139.137545","0","1"
"10","群馬県","10201","前橋市","102010187000","横手町","36.333927","139.080938","0","1"
"10","群馬県","10201","前橋市","102010188000","力丸町","36.330624","139.114591","0","1"
"10","群馬県","10201","前橋市","102010189000","龍蔵寺町","36.423471","139.071933","0","1"
"10","群馬県","10201","前橋市","102010190000","六供町","36.368741","139.075805","0","1"
"10","群馬県","10201","前橋市","102010191001","六供町一丁目","36.374441","139.075791","0","3"
"10","群馬県","10201","前橋市","102010191004","六供町四丁目","36.370563","139.083422","0","3"
"10","群馬県","10201","前橋市","102010192001","若宮町一丁目","36.398676","139.072913","0","3"
"10","群馬県","10201","前橋市","102010192002","若宮町二丁目","36.400891","139.073068","0","3"
"10","群馬県","10201","前橋市","102010192003","若宮町三丁目","36.403344","139.073079","0","3"
"10","群馬県","10201","前橋市","102010192004","若宮町四丁目","36.406545","139.072794","0","3"
"10","群馬県","10201","前橋市","102010193000","箱田町","36.366861","139.049091","0","1"
"10","群馬県","10201","前橋市","102010194001","古市町一丁目","36.376944","139.051676","0","3"
"10","群馬県","10201","前橋市","102010194002","古市町二丁目","36.373653","139.049198","0","3"
"10","群馬県","10201","前橋市","102010195000","古市町","36.374990","139.045719","0","1"
"10","群馬県","10202","高崎市","102020001000","相生町","36.332412","139.000687","0","1"
"10","群馬県","10202","高崎市","102020002000","赤坂町","36.330283","138.999879","0","1"
"10","群馬県","10202","高崎市","102020003000","阿久津町","36.288279","139.057927","0","1"
"10","群馬県","10202","高崎市","102020004000","旭町","36.325902","139.011623","0","1"
"10","群馬県","10202","高崎市","102020005000","足門町","36.398324","138.991526","0","1"
"10","群馬県","10202","高崎市","102020006000","東町","36.325926","139.015871","0","1"
"10","群馬県","10202","高崎市","102020007000","あら町","36.322085","139.007863","0","1"
"10","群馬県","10202","高崎市","102020008000","飯玉町","36.339039","139.015893","0","1"
"10","群馬県","10202","高崎市","102020009000","飯塚町","36.341882","139.006840","0","1"
"10","群馬県","10202","高崎市","102020010000","石原町","36.305723","138.995848","0","1"
"10","群馬県","10202","高崎市","102020011000","井出町","36.372482","138.988955","0","1"
"10","群馬県","10202","高崎市","102020012000","稲荷町","36.338842","139.018599","0","1"
"10","群馬県","10202","高崎市","102020013000","井野町","36.355373","139.026518","0","1"
"10","群馬県","10202","高崎市","102020014000","岩押町","36.322389","139.021153","0","1"
"10","群馬県","10202","高崎市","102020015000","岩鼻町","36.294328","139.080792","0","1"
"10","群馬県","10202","高崎市","102020016000","請地町","36.334321","139.003319","0","1"
"10","群馬県","10202","高崎市","102020017000","後疋間町","36.395804","139.013715","0","1"
"10","群馬県","10202","高崎市","102020018000","歌川町","36.330983","138.996530","0","1"
"10","群馬県","10202","高崎市","102020019000","江木町","36.331065","139.020421","0","1"
"10","群馬県","10202","高崎市","102020020000","大沢町","36.350916","139.063833","0","1"
"10","群馬県","10202","高崎市","102020021000","大橋町","36.338128","138.999698","0","1"
"10","群馬県","10202","高崎市","102020022000","大八木町","36.361340","138.999566","0","1"
"10","群馬県","10202","高崎市","102020023000","沖町","36.362854","138.958529","0","1"
"10","群馬県","10202","高崎市","102020024000","貝沢町","36.344411","139.023036","0","1"
"10","群馬県","10202","高崎市","102020025000","鍛冶町","36.322164","139.005816","0","1"
"10","群馬県","10202","高崎市","102020026001","片岡町一丁目","36.320524","138.996817","0","3"
"10","群馬県","10202","高崎市","102020026002","片岡町二丁目","36.315827","138.995819","0","3"
"10","群馬県","10202","高崎市","102020026003","片岡町三丁目","36.316661","138.990603","0","3"
"10","群馬県","10202","高崎市","102020027000","嘉多町","36.329655","139.002459","0","1"
"10","群馬県","10202","高崎市","102020028000","金井淵町","36.350154","138.954286","0","1"
"10","群馬県","10202","高崎市","102020029000","金古町","36.412426","138.994285","0","1"
"10","群馬県","10202","高崎市","102020030000","上大島町","36.360020","138.929526","0","1"
"10","群馬県","10202","高崎市","102020031000","上大類町","36.336401","139.033969","0","1"
"10","群馬県","10202","高崎市","102020032000","上小鳥町","36.356945","138.988316","0","1"
"10","群馬県","10202","高崎市","102020033000","上小塙町","36.355717","138.977491","0","1"
"10","群馬県","10202","高崎市","102020034000","上里見町","36.378291","138.858522","0","1"
"10","群馬県","10202","高崎市","102020035000","上佐野町","36.304045","139.022367","0","1"
"10","群馬県","10202","高崎市","102020036000","上滝町","36.317570","139.086326","0","1"
"10","群馬県","10202","高崎市","102020037000","上豊岡町","36.338274","138.966643","0","1"
"10","群馬県","10202","高崎市","102020038000","上中居町","36.318968","139.030068","0","1"
"10","群馬県","10202","高崎市","102020039000","上並榎町","36.340406","138.986855","0","1"
"10","群馬県","10202","高崎市","102020040000","上室田町","36.413330","138.830897","0","1"
"10","群馬県","10202","高崎市","102020041000","上和田町","36.332693","138.997548","0","1"
"10","群馬県","10202","高崎市","102020042000","菊地町","36.361279","138.964787","0","1"
"10","群馬県","10202","高崎市","102020043000","北新波町","36.366261","138.971839","0","1"
"10","群馬県","10202","高崎市","102020044000","北久保町","36.337178","138.981674","0","1"
"10","群馬県","10202","高崎市","102020045000","北通町","36.328221","139.008340","0","1"
"10","群馬県","10202","高崎市","102020046000","北原町","36.406632","139.021806","0","1"
"10","群馬県","10202","高崎市","102020047000","北双葉町","36.319324","139.018794","0","1"
